ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
43167.0,The Livestock Market,2009.0,2,4,20,7,42,"5,67",16988,1,65.0,"Dice Rolling, Set Collection",
25642.0,Kasl,2006.0,2,4,120,10,53,"5,51",16990,"2,43",82.0,"Action Points, Area Movement, Dice Rolling",Wargames
74098.0,Trivial Pursuit: The 90s,2005.0,2,36,45,0,47,"5,43",16991,2,180.0,Roll / Spin and Move,
283229.0,I Dissent,2019.0,3,9,40,14,44,"5,48",16992,2,219.0,"Storytelling, Voting",
1567.0,Stockers!,1995.0,3,6,90,12,49,"5,37",16994,"1,40",120.0,Betting and Bluffing,
104234.0,Sour Apples to Apples,2011.0,4,8,30,12,234,"5,57",16995,"1,14",711.0,"Hand Management, Simultaneous Action Selection",
18050.0,Argue,2005.0,3,10,0,0,43,"5,58",16996,1,114.0,"Acting, Storytelling, Team-Based Game, Voting",
1935.0,Puls,1999.0,3,6,20,10,34,"5,28",16998,1,131.0,Simultaneous Action Selection,
7811.0,Stranded,1981.0,2,2,20,7,33,"5,55",16999,"1,67",72.0,"Area Majority / Influence, Area Movement",Abstract Games
165557.0,Quizduell: Das Spiel,2014.0,2,6,30,12,35,"5,40",17000,1,66.0,,
27863.0,Lützen,1983.0,2,2,90,12,33,"5,50",17002,"2,60",50.0,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames
1232.0,Saludos Amigos!,1996.0,4,7,70,14,79,"5,48",17003,"1,88",160.0,Team-Based Game,
38340.0,Scene It? Seinfeld,2008.0,2,12,2,13,174,"5,51",17005,"1,67",475.0,,
9969.0,Speculation,2003.0,3,5,60,10,55,"5,52",17007,"2,33",103.0,"Auction/Bidding, Hand Management, Push Your Luck, Roll / Spin and Move, Set Collection, Stock Holding, Trading",
4649.0,Tower Siege,2000.0,2,2,60,12,44,"5,42",17008,"2,20",132.0,Variable Player Powers,
7762.0,Transfer,1983.0,2,2,10,10,36,"5,46",17009,"1,75",115.0,Pattern Building,Abstract Games
129955.0,Dragi Drache,2012.0,2,4,20,4,51,"5,44",17010,1,85.0,,
,"Sexy, el juego del arte del flirteo",2014.0,3,4,120,18,39,"5,83",17011,2,,,
148099.0,Worker Placement,2014.0,2,5,45,10,69,"5,45",17012,"2,22",175.0,"Auction/Bidding, Card Drafting, Hand Management, Set Collection, Worker Placement",
127048.0,Penny Arcade: Paint The Line ECG - Red Tide,2012.0,2,2,35,13,114,"5,55",17013,"1,92",391.0,"Deck Bag and Pool Building, Dice Rolling, Hand Management, Rock-Paper-Scissors",
122711.0,"""La Garde recule!""",2011.0,2,2,60,0,34,"5,40",17016,"1,55",214.0,Hexagon Grid,Wargames
154477.0,Canopy Walk,2014.0,2,2,30,14,92,"5,53",17017,"1,67",180.0,Tile Placement,
34374.0,Hang Four,2008.0,2,4,20,8,40,"5,48",17018,1,114.0,Set Collection,
1624.0,Quest of the Magic Ring,1975.0,2,7,60,10,30,"5,47",17019,"1,63",91.0,"Pick-up and Deliver, Roll / Spin and Move, Variable Player Powers",
254546.0,Lost Galaxy: The Intergalactic Card Game,2018.0,2,4,15,8,91,"6,24",17020,2,168.0,"Hand Management, Take That, Variable Player Powers",
3626.0,Demons,1979.0,1,4,60,12,121,"5,51",17022,2,446.0,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Movement Points, Pick-up and Deliver, Player Elimination, Ratio / Combat Results Table, Simulation",Wargames
14001.0,Speed,1938.0,2,5,30,7,79,"5,49",17023,"1,11",130.0,Hand Management,
63897.0,Shave a Sheep,2010.0,2,4,15,5,310,"5,52",17024,"1,04",768.0,"Dice Rolling, Push Your Luck",Children's Games
185375.0,Stormweavers,2016.0,2,5,50,14,32,"5,67",17026,"2,75",126.0,Hand Management,
61475.0,Trivial Pursuit: The Beatles Collector's Edition,2009.0,2,36,60,12,55,"5,53",17027,2,212.0,Roll / Spin and Move,
8600.0,up N dn,2003.0,3,4,20,8,45,"5,51",17028,"1,33",80.0,Hand Management,
252374.0,FReNeTiC,2018.0,2,12,20,8,36,"5,40",17030,2,72.0,Tile Placement,
34866.0,Crossword,1978.0,1,10,5,0,38,"5,53",17031,1,125.0,Dice Rolling,
88167.0,Apples to Apples: Family,2010.0,4,16,15,8,64,"5,53",17032,1,132.0,"Hand Management, Simultaneous Action Selection",
65559.0,Take the Cake,2010.0,2,4,15,4,82,"5,50",17033,1,154.0,Pattern Recognition,Children's Games
6233.0,Trivial Pursuit: Know-It-All Edition,1998.0,2,6,90,12,52,"5,48",17034,2,151.0,Roll / Spin and Move,
274906.0,Scram,2019.0,2,6,30,8,51,"5,59",17035,1,209.0,Set Collection,
86040.0,Koekie Loeren,2010.0,2,2,15,8,33,"5,47",17037,2,21.0,"Grid Movement, Pattern Building",
217275.0,Kakerlaken-Duell,2017.0,2,2,25,8,52,"5,43",17040,1,89.0,,
174.0,T-Rex,1999.0,3,5,45,10,266,"5,49",17041,"1,90",617.0,"Hand Management, Set Collection, Trick-taking",
131499.0,Counting Fun,2012.0,2,4,10,2,35,"5,47",17042,0,85.0,,
241490.0,Pool Party,2018.0,2,4,10,6,73,"5,45",17043,1,118.0,Action Queue,
4248.0,City States of Arklyrell,1983.0,2,4,120,10,39,"5,46",17044,"2,50",155.0,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation",Wargames
159227.0,Teddy's Colors & Shapes,2014.0,1,4,5,2,30,"5,38",17046,1,119.0,"Cooperative Game, Dice Rolling, Set Collection",
3473.0,RisiKard!,1996.0,3,6,20,0,32,"5,48",17048,2,56.0,Hand Management,Wargames
2854.0,Exploration,1967.0,2,5,45,8,119,"5,56",17049,"1,44",253.0,"Dice Rolling, Events, Grid Movement, Lose a Turn, Race, Roll / Spin and Move, Square Grid, Track Movement",
14040.0,¡New Amici!,2004.0,2,4,30,10,40,"5,41",17051,0,129.0,Roll / Spin and Move,
161743.0,TacDex: Pirates,2014.0,2,2,10,8,42,"5,48",17052,"1,33",189.0,,
3356.0,Musketeers,1985.0,1,3,60,12,38,"5,39",17053,"1,75",162.0,"Area Movement, Dice Rolling, Movement Points, Scenario / Mission / Campaign Game",
7960.0,Flags of the World,1998.0,2,9,15,8,168,"5,50",17054,"1,63",375.0,Memory,
6678.0,Cube Checkers,1997.0,2,2,30,6,37,"5,57",17055,"2,50",155.0,,Abstract Games
24168.0,Pirates: Quest for Davy Jones' Gold,2006.0,2,4,60,8,176,"5,55",17056,"1,56",620.0,Dice Rolling,
153470.0,Japanese: The Game,2014.0,1,6,10,12,57,"5,52",17057,"2,33",282.0,"Card Drafting, Hand Management",
794.0,Foil,1968.0,2,4,60,10,159,"5,52",17059,"1,53",992.0,,
28717.0,Monster Mayhem,2007.0,2,5,30,10,133,"5,52",17063,"1,93",337.0,Dice Rolling,Thematic Games
6766.0,Top Gun: The Game of Modern Fighter Combat,1986.0,2,6,60,12,92,"5,79",17064,"1,71",205.0,"Hexagon Grid, Simultaneous Action Selection",Wargames
10175.0,The Wonderful World of Disney Trivia 2: The Sequel,2000.0,4,0,45,10,43,"5,65",17065,1,225.0,"Memory, Point to Point Movement, Roll / Spin and Move, Set Collection",Children's Games
37497.0,Bilekuosi,2008.0,2,6,60,0,33,"5,38",17067,"2,67",54.0,,
26516.0,Boxers or Briefs?,2005.0,4,10,30,18,216,"5,56",17068,"1,05",495.0,"Hand Management, Player Judge, Simultaneous Action Selection",
575.0,Das Kollier,2000.0,3,6,30,10,66,"5,49",17069,"2,50",177.0,"Auction/Bidding, Auction: Dutch, Set Collection",
63900.0,Pirate Plank,2010.0,2,4,20,7,170,"5,55",17070,"1,08",490.0,Dice Rolling,Children's Games
3631.0,Flinke Flitzer,2000.0,2,4,10,4,62,"5,47",17071,1,142.0,"Roll / Spin and Move, Set Collection",Children's Games
2089.0,Das Letzte Kamel,1989.0,2,6,45,8,71,"5,45",17072,"1,50",120.0,Roll / Spin and Move,
165559.0,Sau-Bande!,2014.0,2,4,15,4,50,"5,44",17073,1,92.0,,
198513.0,Cosmic Pioneers,2016.0,2,4,60,13,41,"5,57",17075,2,151.0,"Area Majority / Influence, Dice Rolling, Modular Board, Variable Player Powers",
3150.0,Taktvoll,1993.0,3,8,30,12,31,"5,37",17076,"1,50",96.0,Tile Placement,
5851.0,Quest,1978.0,2,6,45,0,30,"5,37",17077,"1,67",68.0,Area Movement,
191110.0,Sugi,2016.0,2,5,30,10,131,"5,67",17078,"1,50",204.0,Action Queue,
23292.0,Gold Thief,2006.0,2,5,5,8,100,"5,61",17079,"1,50",270.0,"Hand Management, Set Collection",
27155.0,J'te Gage Que...,2006.0,4,50,120,12,425,"5,51",17081,"1,04",1130.0,"Acting, Role Playing",Party Games
285540.0,Wurf & Weg,2019.0,2,6,10,8,35,"5,48",17083,1,43.0,Dice Rolling,
6383.0,Life Style,1989.0,3,6,60,16,179,"5,49",17084,"1,13",411.0,Voting,"Family Games, Party Games"
130388.0,Hungry Hungry Hipsters,2012.0,2,8,30,13,39,"6,05",17086,1,56.0,,
26687.0,The Really Nasty Motor Racing Game,2006.0,2,6,0,0,59,"5,46",17087,"1,45",129.0,Hand Management,
27387.0,Bungee,2007.0,2,5,30,8,98,"5,50",17088,"1,13",134.0,Hand Management,
7296.0,Goth: The Game of Horror Trivia,2002.0,2,4,60,13,66,"5,57",17089,"1,29",155.0,Roll / Spin and Move,
2697.0,Spice Navigator,1999.0,2,5,90,8,53,"5,45",17090,"1,50",141.0,Commodity Speculation,
160406.0,Khrysos Hunters,2014.0,2,4,25,10,41,"5,60",17093,2,130.0,,
218574.0,Quizoo,2017.0,2,8,15,6,33,"5,51",17094,0,72.0,Memory,
169988.0,Pancake Pile-Up,2014.0,2,12,5,4,33,"5,39",17095,1,105.0,Pattern Building,
208.0,Ex & Hopp,1996.0,2,6,30,10,68,"5,44",17096,"1,20",147.0,,
4655.0,Battle of the Halji,1987.0,2,6,180,12,48,"5,41",17097,3,129.0,Hexagon Grid,
80028.0,The Game of LIFE: The Haunted Mansion - The Disney Theme Park Edition,2010.0,2,6,45,9,85,"5,54",17098,"1,50",305.0,Roll / Spin and Move,
18199.0,What's GNU?,2004.0,2,6,0,5,43,"5,41",17099,"1,17",184.0,,Children's Games
103811.0,X Marks the Spot,2011.0,2,4,30,10,45,"5,43",17100,2,255.0,Tile Placement,
19114.0,Captain Treasure Boots,2005.0,2,6,40,12,110,"5,50",17101,"1,52",554.0,,"Family Games, Thematic Games"
3290.0,Maskenball Venezia,1999.0,5,12,20,10,71,"5,52",17102,"1,11",167.0,,
15991.0,Jenga Casino,2000.0,2,8,30,18,35,"5,38",17103,"1,33",101.0,,
191043.0,The Cohort,2016.0,2,6,30,10,94,"6,11",17104,"1,67",139.0,Set Collection,
157294.0,Cat 10,2013.0,2,6,15,6,34,"5,43",17105,"1,50",68.0,Push Your Luck,
192696.0,Orphans & Ashes,2016.0,2,2,45,13,50,"5,67",17106,3,210.0,"Action Points, Pick-up and Deliver, Push Your Luck, Tile Placement",
148115.0,Dubious Alliance Fantasy Card Trading Game,2013.0,3,7,60,12,33,"6,36",17107,2,50.0,"Hand Management, Take That, Team-Based Game, Trading",
45437.0,Trivial Pursuit: Best of Genus,2008.0,2,36,90,12,43,"5,41",17108,"2,50",119.0,Roll / Spin and Move,
187550.0,Irresponsibility: The Mr Toast Card Game,2015.0,2,4,20,7,88,"5,75",17109,1,327.0,"Hand Management, Take That",
1975.0,Stamp,1992.0,3,6,30,8,33,"5,41",17110,2,99.0,"Auction/Bidding, Set Collection",
36234.0,Michelangelo,2008.0,2,5,45,12,43,"5,47",17111,"2,29",118.0,,
2178.0,Römer,1990.0,2,4,45,12,54,"5,45",17112,2,148.0,Trick-taking,
195195.0,Monster Rejects,2016.0,2,5,0,18,80,"5,67",17113,1,325.0,Hand Management,
5433.0,The Crocodile Hunter Game,1994.0,2,4,30,5,60,"5,54",17114,1,172.0,Roll / Spin and Move,Children's Games
163263.0,Sea Kings,2015.0,2,6,45,10,37,"5,43",17115,"1,13",91.0,"Area Majority / Influence, Area Movement, Card Drafting, Dice Rolling, Variable Player Powers",
7187.0,Finding Nemo,2003.0,2,4,20,5,45,"5,50",17116,1,104.0,Tile Placement,Children's Games
9272.0,Jade König,1986.0,2,6,90,8,37,"5,51",17118,"2,50",143.0,,
154602.0,Night of the Grand Octopus,2014.0,3,5,20,7,376,"5,51",17119,"1,44",877.0,"Set Collection, Simultaneous Action Selection",
137354.0,Trifecta,2013.0,2,2,20,8,37,"5,86",17121,1,110.0,"Memory, Pattern Building, Push Your Luck, Trick-taking",
16145.0,Mango Tango,2005.0,2,7,15,10,30,"5,35",17122,1,59.0,"Hand Management, Simultaneous Action Selection",
157942.0,Teratozoic,2014.0,2,6,60,13,36,"5,53",17123,"1,89",83.0,"Deck Bag and Pool Building, Pattern Building",
232162.0,Kitten Casualty,2017.0,2,5,30,8,30,"6,40",17124,1,77.0,"Hand Management, Player Elimination, Push Your Luck, Set Collection, Take That",
8997.0,Scattergories Junior,1989.0,2,4,10,8,81,"5,49",17126,"1,33",322.0,Paper-and-Pencil,Children's Games
34091.0,Trivial Pursuit: Genus (2) Edition (German),1995.0,2,36,60,0,40,"5,39",17127,"1,75",101.0,Roll / Spin and Move,
122873.0,Cartes sur Table,2012.0,3,7,30,14,36,"5,28",17128,1,94.0,Voting,
31909.0,Die Jagd nach dem Gral,2007.0,2,8,60,0,58,"5,46",17129,"1,80",193.0,Pick-up and Deliver,
166371.0,El Luchador Fantastico Grande,2015.0,2,4,45,13,38,"5,67",17132,1,66.0,"Dice Rolling, Player Elimination, Take That",
3089.0,Bounty Hunter: Shootout at the Saloon,1982.0,2,2,10,12,147,"5,47",17133,"1,94",382.0,"Rock-Paper-Scissors, Simultaneous Action Selection","Thematic Games, Wargames"
182238.0,Joe Connaissant,2011.0,2,20,30,10,32,"5,42",17134,0,95.0,,
130724.0,Mimikri,2012.0,2,4,20,6,33,"5,45",17135,"1,25",95.0,"Memory, Pattern Recognition",
39180.0,Wordquest,2009.0,2,4,30,8,145,"5,60",17136,1,407.0,Pattern Recognition,Abstract Games
152247.0,Quizmysteriet,2013.0,2,10,30,9,40,"5,38",17137,1,90.0,"Dice Rolling, Roll / Spin and Move",
14625.0,Stare! Junior Edition,2002.0,2,10,60,6,39,"5,47",17139,1,117.0,Memory,Children's Games
28699.0,Kryptonim: Lew Morski,0.0,2,2,60,0,38,"5,47",17140,"2,29",56.0,Hexagon Grid,Wargames
159536.0,Hungry as a Bear,2014.0,1,3,5,2,87,"5,45",17141,1,281.0,Memory,Children's Games
223811.0,Archmage Origins,2017.0,2,4,20,8,36,"5,30",17142,1,140.0,"Area Majority / Influence, Hand Management, Memory",
137017.0,Ovo,2013.0,2,4,20,8,91,"5,47",17143,2,119.0,Memory,
6219.0,Ice Lake,2002.0,2,4,20,9,43,"5,50",17144,"1,40",95.0,"Action Queue, Enclosure, Point to Point Movement, Simultaneous Action Selection","Abstract Games, Children's Games"
33836.0,Le Cercle,2007.0,4,10,60,0,31,"5,31",17147,0,85.0,"Betting and Bluffing, Pattern Recognition",
1909.0,Nomadi,1995.0,2,5,60,10,52,"5,38",17148,0,117.0,Roll / Spin and Move,
13333.0,Dead Hand Chaos Poker,2004.0,2,10,5,11,46,"5,32",17149,"1,80",237.0,Betting and Bluffing,
191657.0,Dr. Gomb,2016.0,1,5,45,8,42,"5,56",17151,2,75.0,"Hand Management, Memory, Set Collection",
145632.0,NFL Game Day,2013.0,2,4,0,9,58,"5,58",17152,0,147.0,Hand Management,
13392.0,"Perfidious Albion: Napoleon's (Hypothetical) Invasion of England, 1814",1997.0,2,2,0,12,33,"5,73",17153,"2,75",258.0,Hexagon Grid,Wargames
19307.0,Barricade,1974.0,2,2,30,0,31,"5,45",17156,1,124.0,,Abstract Games
238825.0,Cards Against Downtime,2017.0,3,99,45,17,32,"5,56",17157,1,208.0,Card Drafting,
22682.0,"Panda, Gorilla & Co",2003.0,2,4,60,8,30,"5,47",17158,3,52.0,Tile Placement,
133246.0,Bop-It Extreme,1998.0,1,0,0,8,53,"5,48",17159,1,75.0,,
203410.0,Ascended,2016.0,1,4,90,14,32,"6,34",17160,0,82.0,"Card Drafting, Deck Bag and Pool Building, Dice Rolling, Grid Movement, Hand Management, Modular Board, Pick-up and Deliver, Player Elimination, Role Playing, Take That",
10525.0,Football Champions,2001.0,2,2,75,10,80,"7,00",17162,"1,75",113.0,"Area Movement, Hand Management, Simulation",
5936.0,Sorry!  Card Game,2002.0,2,4,20,6,34,"5,39",17163,0,79.0,,
30741.0,"Surf's Up, Dude!",2008.0,2,6,45,8,222,"5,50",17166,"1,76",333.0,Hand Management,
3492.0,Dragon Storm,1996.0,2,8,120,0,39,"5,56",17167,"2,50",105.0,"Card Drafting, Cooperative Game, Dice Rolling, Hand Management, Modular Board, Role Playing, Storytelling, Variable Player Powers",Customizable Games
2190.0,Star Trek: The Card Game,1996.0,2,2,45,10,188,"5,49",17168,"2,67",457.0,,Customizable Games
5282.0,Raise the Titanic,1987.0,2,4,30,8,30,"5,11",17169,1,101.0,Roll / Spin and Move,
6004.0,The Indian Mutiny,1988.0,2,2,300,12,82,"5,51",17173,"2,71",445.0,"Area Movement, Dice Rolling, Simulation",Wargames
9646.0,Where in the World?,1986.0,2,6,45,8,49,"5,44",17174,"1,17",154.0,"Cooperative Game, Memory",
153496.0,Azteka,2014.0,2,3,20,8,40,"5,65",17175,"2,50",112.0,Pattern Building,
227847.0,"Brezhnev's War: NATO vs. the Warsaw Pact in Germany, 1980",2018.0,1,2,360,12,39,"5,62",17176,2,125.0,"Dice Rolling, Hexagon Grid",Wargames
9507.0,Dynamite,1988.0,2,4,20,4,57,"5,40",17177,"1,18",92.0,"Point to Point Movement, Roll / Spin and Move",Children's Games
66256.0,Triplica,2010.0,1,6,15,7,45,"5,31",17179,1,84.0,Pattern Building,
8585.0,Home Improvement,1993.0,2,6,90,12,43,"5,43",17180,2,171.0,"Roll / Spin and Move, Set Collection",Abstract Games
161206.0,"Pequenas Igrejas, Grandes Negócios",2014.0,2,14,30,16,32,"5,44",17181,2,63.0,"Hand Management, Player Elimination, Variable Player Powers",
8332.0,Red Beach One: Tarawa,1991.0,1,1,120,0,88,"5,56",17182,"2,67",498.0,Hexagon Grid,Wargames
140988.0,ElfQuest Adventure Game,2015.0,1,4,60,12,53,"5,52",17183,"1,50",258.0,"Cooperative Game, Hand Management, Role Playing, Storytelling, Variable Player Powers",
31360.0,Laborigines,2007.0,2,6,30,0,50,"5,38",17184,"1,80",94.0,"Dice Rolling, Memory",
150925.0,Hold Your Breath!,2014.0,2,4,20,6,182,"5,54",17185,"1,44",798.0,"Hand Management, Push Your Luck",
28511.0,Scene it? Disney Deluxe Edition,2005.0,2,12,45,6,59,"5,58",17186,"1,50",149.0,Roll / Spin and Move,
8024.0,Up Scope! Tactical Submarine Warfare in the 20th Century,1978.0,2,2,60,12,52,"5,42",17188,"3,90",227.0,"Dice Rolling, Hexagon Grid",Wargames
40376.0,Crazy Chefs,2008.0,2,5,20,0,51,"5,50",17190,"1,33",91.0,"Memory, Set Collection",
4853.0,Tripoley,1937.0,2,9,60,8,799,"5,54",17191,"1,48",1968.0,Betting and Bluffing,Family Games
181153.0,Butts away! Heroes,2015.0,2,5,30,6,48,"5,36",17192,"1,25",83.0,"Dice Rolling, Hand Management, Push Your Luck",
147039.0,Larceny,2013.0,3,10,5,12,34,6,17193,"1,25",101.0,"Hand Management, Simultaneous Action Selection",
58672.0,Hit the Hat,2010.0,2,4,20,4,51,"5,42",17195,1,79.0,"Dice Rolling, Pattern Recognition",Children's Games
1242.0,Cut and Run,1988.0,3,6,60,12,54,"5,56",17198,"1,50",159.0,"Betting and Bluffing, Dice Rolling, Set Collection",
16067.0,Star Wars: Electronic Galactic Battle,1997.0,1,2,30,5,119,"5,47",17201,"1,56",393.0,"Modular Board, Secret Unit Deployment",
23293.0,Räuber,2006.0,2,5,45,8,38,"5,35",17202,"1,17",178.0,Card Drafting,
30239.0,Der Goldene Kompass,2007.0,2,4,60,10,240,"5,49",17203,"1,90",337.0,Hand Management,Family Games
24487.0,Pirates of the Caribbean Buccaneer,2006.0,2,4,45,8,85,"5,42",17204,"1,56",228.0,"Card Drafting, Pick-up and Deliver, Trading",
41995.0,Monopoly: Star Trek Continuum Edition,2009.0,2,6,120,8,51,"5,45",17205,"1,60",164.0,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",
11701.0,America Triumphant: The Battle of the Bulge,2003.0,2,2,90,12,62,"5,49",17206,"2,09",235.0,"Chit-Pull System, Hexagon Grid",Wargames
15613.0,Scruples: Millennium Edition,1999.0,4,12,30,18,55,"5,73",17207,"1,67",133.0,,
1862.0,Avalon,1994.0,3,6,45,8,32,"5,23",17209,"1,50",122.0,"Set Collection, Trading",
14758.0,Slammer,2004.0,2,4,15,8,32,"5,29",17210,1,66.0,,
95021.0,Ninja vs Robot,2011.0,1,1,5,7,30,"5,46",17211,1,50.0,"Action Points, Dice Rolling, Point to Point Movement",
252892.0,Here Comes the Dog,2018.0,2,4,45,9,117,"5,57",17212,1,225.0,Dice Rolling,
3915.0,Won Over,1983.0,2,4,45,8,38,"5,36",17213,1,164.0,Trick-taking,
4340.0,Combots,1983.0,2,2,20,12,40,"5,46",17215,2,107.0,Variable Player Powers,Wargames
19475.0,Spingo,1980.0,2,8,20,8,49,"5,38",17216,"1,50",92.0,"Dice Rolling, Paper-and-Pencil",
136856.0,Simsala Hopp,2013.0,2,4,20,5,47,"5,38",17217,0,76.0,,
206516.0,Mine All Mines,2017.0,2,5,30,10,45,"5,54",17218,2,182.0,"Hand Management, Set Collection, Team-Based Game, Variable Player Powers, Worker Placement",
148534.0,Sauschwer,2013.0,3,8,30,10,40,"5,35",17219,"1,50",46.0,Betting and Bluffing,
57276.0,Crazy Dancing,2009.0,6,24,30,8,56,"5,51",17220,1,225.0,"Hand Management, Team-Based Game",
87681.0,Za Dan,2009.0,5,8,20,8,38,"5,45",17222,"1,33",49.0,,
137152.0,Mucca Pazza,2013.0,2,4,15,4,107,"5,46",17224,1,150.0,Pattern Building,
41958.0,Mäuse Würfeln,2000.0,2,4,30,5,31,"5,37",17225,1,86.0,"Dice Rolling, Push Your Luck, Set Collection",Children's Games
33646.0,Flippin' Frogs,2007.0,2,4,30,0,67,"5,48",17226,1,111.0,,
10291.0,Ready! Set! Spaghetti!,1989.0,2,4,10,6,114,"5,48",17227,1,223.0,Dice Rolling,Children's Games
4297.0,Dallas: A Game of the Ewing Family,1980.0,2,7,120,12,90,"5,54",17228,"2,25",216.0,"Card Drafting, Events, Lose a Turn, Market, Negotiation, Set Collection, Track Movement",
6892.0,Tarawa: Bloody Betio,1992.0,1,1,360,12,32,"5,44",17229,"2,63",153.0,"Dice Rolling, Hexagon Grid, Movement Points, Simulation, Solo / Solitaire Game",Wargames
246754.0,Zoinx!,2018.0,2,4,15,8,54,"5,43",17230,0,175.0,"Dice Rolling, Push Your Luck",
11483.0,Vittoria,1992.0,2,2,0,12,41,"5,45",17231,"2,75",283.0,Hexagon Grid,Wargames
219278.0,Dread Draw,2017.0,2,5,30,14,35,"5,80",17232,1,122.0,"Player Elimination, Push Your Luck",
2537.0,Draco & Co,2001.0,3,6,60,12,371,"5,52",17233,"1,47",722.0,Hand Management,
38665.0,Don't Say It,2008.0,4,0,0,6,44,"5,44",17234,2,121.0,Team-Based Game,
1330.0,Savannah Café,2001.0,2,4,20,7,401,"5,51",17235,"1,16",560.0,,
4654.0,Rigamarole,2002.0,4,12,85,16,51,"5,43",17238,1,111.0,"Cooperative Game, Roll / Spin and Move, Storytelling",
202994.0,Amasser Dragons,2016.0,2,6,180,13,31,"7,00",17239,2,83.0,"Dice Rolling, Modular Board, Roll / Spin and Move, Variable Player Powers",
1093.0,Jolly Roger,1992.0,3,5,30,8,35,"5,37",17240,"1,67",99.0,Hand Management,
182049.0,Taste of Poland,2015.0,2,5,20,8,101,"5,49",17242,"1,17",177.0,"Card Drafting, Hand Management, Pattern Recognition, Set Collection",
18163.0,Balancing Moon,0.0,1,4,10,3,36,"5,51",17244,1,42.0,Dice Rolling,Children's Games
47258.0,Soul Hunters,2009.0,2,4,60,10,63,"5,40",17245,"2,13",129.0,"Card Drafting, Hand Management",
7604.0,Final Fantasy IX Tetra Master Card Game,2001.0,2,2,20,10,40,"5,68",17246,"1,50",108.0,"Pattern Building, Tile Placement",Abstract Games
4999.0,Jet World,1975.0,2,4,60,8,35,"5,38",17247,1,83.0,"Commodity Speculation, Roll / Spin and Move, Set Collection, Trading",
173637.0,Monopoly:  80th Anniversary Edition,2015.0,2,8,180,8,141,"5,64",17248,"1,67",490.0,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",
10544.0,Master Quiz,0.0,2,6,90,0,51,"5,26",17249,"1,60",71.0,Betting and Bluffing,
5798.0,United Nations: A Game of World Domination in Our Time,1982.0,2,4,60,7,48,"5,46",17250,"2,57",166.0,Area Movement,Abstract Games
14935.0,Slow Freight,2004.0,2,4,0,10,65,"5,40",17251,"1,67",205.0,Set Collection,
2577.0,Face-it,2001.0,2,4,20,5,38,"5,41",17252,1,59.0,Tile Placement,"Abstract Games, Children's Games"
15109.0,Tegn og gæt,0.0,4,12,0,8,50,"5,49",17253,1,83.0,,
135077.0,Clockwork Kingdom,2015.0,2,4,60,12,56,"5,32",17254,"2,50",203.0,"Area Majority / Influence, Set Collection, Worker Placement",
29517.0,Konkurencja,2007.0,2,4,60,13,43,"5,85",17255,"1,71",16.0,Hand Management,
22571.0,Spit!,2004.0,2,2,15,8,69,"5,51",17257,"1,11",98.0,"Pattern Recognition, Simultaneous Action Selection",
3701.0,Smear,1999.0,2,6,30,6,54,"5,38",17258,"1,17",82.0,"Modular Board, Pattern Building",Abstract Games
15828.0,"Schnapp, Land, Fluss!",2002.0,2,6,15,8,37,"5,32",17259,1,111.0,,
207713.0,The Lords of Rock: Mosh Pit,2016.0,2,6,10,8,40,"5,83",17260,1,187.0,"Memory, Variable Player Powers",
3863.0,007 James Bond: Live and Let Die,1985.0,2,2,45,8,36,"5,43",17261,"1,25",110.0,"Dice Rolling, Point to Point Movement, Role Playing, Roll / Spin and Move, Variable Player Powers",
162071.0,Vaults,2015.0,2,4,30,12,130,"5,69",17263,"2,38",339.0,"Action Points, Card Drafting, Hand Management",
1640.0,Blockbusters,1982.0,3,6,30,10,56,"5,39",17265,"1,20",139.0,"Team-Based Game, Tile Placement",
24002.0,Pirate King,2006.0,2,4,120,8,259,"5,63",17266,"2,33",711.0,,"Family Games, Thematic Games"
225653.0,Castellers!,2017.0,2,4,20,8,63,"5,78",17267,0,127.0,Hand Management,
33125.0,Blasphemy,2007.0,2,4,90,0,50,"5,56",17269,"2,80",83.0,Roll / Spin and Move,
10962.0,Smugglers of the Galaxy,2004.0,2,6,120,12,164,"5,62",17271,"2,48",286.0,"Commodity Speculation, Hexagon Grid, Pick-up and Deliver, Trading, Variable Player Powers",
2440.0,The Way,1994.0,2,2,30,8,49,"5,35",17272,"1,33",97.0,Tile Placement,Abstract Games
2066.0,"Teufel, Teufel!",1992.0,2,6,60,10,42,"5,34",17273,"2,20",124.0,"Modular Board, Set Collection",
7944.0,Tortuga,2003.0,2,2,30,12,68,"5,44",17274,"1,33",145.0,,
109105.0,Sparta,2011.0,2,2,30,10,135,"5,51",17276,"1,64",441.0,Grid Movement,
23456.0,Trivial Pursuit: Star Wars - Bite Size,2005.0,2,6,0,12,50,"5,18",17278,"1,75",123.0,Dice Rolling,
23616.0,Kakuro Challenge,2006.0,2,4,30,7,46,"5,52",17279,"2,25",168.0,,Abstract Games
